,tag,is_np_part,is_after_StopWord,is_after_verb,is_before_StopWord,is_before_verb,np_index,tag_before,tag_after,is_after_StartStops,is_before_key_stop,token_tf,normalized_tfnum_set
1140,13,1,0,0,0,0,2,16,27,0,0,1,0.018867924528301886
1141,27,0,0,0,0,0,-1,13,13,0,0,1,0.018867924528301886
1142,13,0,0,0,0,1,-1,27,27,0,0,2,0.03773584905660377
1143,27,0,0,0,0,0,-1,13,22,0,0,1,0.018867924528301886
1144,22,0,0,1,0,0,-1,27,27,0,0,4,0.07547169811320754
1145,27,0,0,0,1,0,-1,22,1,0,0,2,0.03773584905660377
1146,1,0,0,0,0,0,-1,27,3,0,0,3,0.05660377358490566
1147,3,0,1,0,1,0,-1,1,24,0,0,1,0.018867924528301886
1148,24,0,0,0,0,0,-1,3,13,0,0,1,0.018867924528301886
1149,13,0,1,0,1,1,-1,24,27,0,0,1,0.018867924528301886
1150,27,0,0,0,0,0,-1,13,22,0,0,3,0.05660377358490566
1151,22,0,1,1,0,0,-1,27,16,0,0,4,0.07547169811320754
1152,16,1,0,0,1,0,3,22,20,0,0,2,0.03773584905660377
1153,20,0,0,0,0,0,-1,16,13,0,0,1,0.018867924528301886
1154,13,0,1,0,1,0,-1,20,1,0,0,1,0.018867924528301886
1155,1,0,0,0,0,0,-1,13,13,0,0,3,0.05660377358490566
1156,13,0,1,0,0,0,-1,1,27,0,0,1,0.018867924528301886
1157,27,0,0,0,0,0,-1,13,22,0,0,1,0.018867924528301886
1158,22,0,0,0,0,0,-1,27,13,0,0,2,0.03773584905660377
1159,13,0,0,0,0,0,-1,22,4,0,0,1,0.018867924528301886
1160,4,0,0,0,0,0,-1,13,13,0,0,1,0.018867924528301886
1161,13,0,0,0,0,0,-1,4,16,0,0,1,0.018867924528301886
1162,16,1,0,0,0,0,0,13,13,0,0,2,0.03773584905660377
1163,13,1,0,0,0,0,4,16,16,0,0,1,0.018867924528301886
1164,16,1,0,0,0,0,5,13,16,0,0,1,0.018867924528301886
1165,16,1,0,0,0,0,5,16,13,0,0,1,0.018867924528301886
1166,13,1,0,0,0,0,5,16,0,0,0,1,0.018867924528301886
1167,27,0,0,0,0,0,-1,0,7,0,0,1,0.03571428571428571
1168,7,0,0,0,1,0,-1,27,20,0,0,1,0.03571428571428571
1169,20,0,0,0,1,0,-1,7,14,0,0,1,0.03571428571428571
1170,14,0,1,0,0,0,-1,20,16,0,0,1,0.03571428571428571
1171,16,1,1,0,0,0,0,14,3,0,0,1,0.03571428571428571
1172,3,1,0,0,1,0,0,16,7,0,0,1,0.03571428571428571
1173,7,0,0,0,0,0,-1,3,13,0,0,1,0.03571428571428571
1174,13,0,1,0,1,0,-1,7,17,0,0,1,0.03571428571428571
1175,17,0,0,0,0,0,-1,13,16,0,0,2,0.07142857142857142
1176,16,1,1,0,0,0,1,17,13,1,0,1,0.03571428571428571
1177,13,1,0,0,0,0,1,16,27,0,0,1,0.03571428571428571
1178,27,0,0,0,0,0,-1,13,1,0,0,1,0.03571428571428571
1179,1,0,0,0,0,0,-1,27,27,0,0,1,0.03571428571428571
1180,27,0,0,0,1,0,-1,1,13,0,0,1,0.03571428571428571
1181,13,0,0,0,0,0,-1,27,27,0,0,1,0.03571428571428571
1182,27,0,1,0,1,0,-1,13,17,0,0,1,0.03571428571428571
1183,17,0,0,0,0,0,-1,27,13,0,0,1,0.03571428571428571
1184,13,1,1,0,0,0,3,17,1,0,0,2,0.07142857142857142
1185,1,0,0,0,0,0,-1,13,16,0,0,1,0.03571428571428571
1186,16,1,0,0,1,0,2,1,9,0,0,1,0.03571428571428571
1187,9,0,0,0,0,0,-1,16,16,0,0,1,0.03571428571428571
1188,16,1,1,0,0,0,3,9,13,1,0,1,0.03571428571428571
1189,13,1,0,0,1,0,3,16,17,0,0,2,0.07142857142857142
1190,17,0,0,0,0,0,-1,13,16,0,0,2,0.07142857142857142
1191,16,1,1,0,1,0,4,17,20,1,0,1,0.03571428571428571
1192,20,0,0,0,0,0,-1,16,27,0,0,1,0.03571428571428571
1193,27,0,1,0,0,0,-1,20,22,0,0,1,0.03571428571428571
1194,22,0,0,0,0,0,-1,27,0,0,0,1,0.03571428571428571
1195,13,0,0,0,1,0,-1,0,27,0,0,1,0.1
1196,27,0,0,0,0,0,-1,13,1,0,0,1,0.1
1197,1,0,1,0,1,1,-1,27,17,0,0,1,0.1
1198,17,0,0,0,1,0,-1,1,16,0,0,1,0.1
1199,16,1,1,1,0,0,0,17,16,0,0,1,0.1
1200,16,1,1,0,0,0,0,16,13,1,0,1,0.1
1201,13,1,0,0,0,0,0,16,27,0,0,1,0.1
1202,27,0,0,0,1,0,-1,13,13,0,0,1,0.1
1203,13,0,0,0,0,0,-1,27,27,0,0,1,0.1
1204,27,0,1,0,0,0,-1,13,0,0,0,1,0.1
1205,1,0,0,0,1,0,-1,0,1,0,0,1,0.02702702702702703
1206,1,0,0,0,0,0,-1,1,16,0,0,1,0.02702702702702703
1207,16,1,1,0,1,0,0,1,20,0,0,1,0.02702702702702703
1208,20,0,0,0,1,1,-1,16,17,0,0,1,0.02702702702702703
1209,17,0,1,0,1,0,-1,20,16,0,0,1,0.02702702702702703
1210,16,1,1,1,0,0,1,17,13,0,0,1,0.02702702702702703
1211,13,1,1,0,1,0,1,16,17,1,0,1,0.02702702702702703
1212,17,0,0,0,0,0,-1,13,20,0,0,3,0.08108108108108109
1213,20,0,1,0,0,0,-1,17,27,1,0,1,0.02702702702702703
1214,27,0,0,0,1,0,-1,20,7,0,0,1,0.02702702702702703
1215,7,0,0,0,0,0,-1,27,27,0,0,1,0.02702702702702703
1216,27,0,1,0,0,0,-1,7,13,0,0,1,0.02702702702702703
1217,13,0,0,0,0,0,-1,27,27,0,0,1,0.02702702702702703
1218,27,0,0,0,1,0,-1,13,7,0,0,1,0.02702702702702703
1219,7,0,0,0,1,0,-1,27,17,0,0,2,0.05405405405405406
1220,17,0,1,0,0,0,-1,7,16,0,0,3,0.08108108108108109
1221,16,1,1,0,0,0,2,17,13,1,0,1,0.02702702702702703
1222,13,1,0,0,1,0,2,16,7,0,0,1,0.02702702702702703
1223,7,0,0,0,0,0,-1,13,3,0,0,2,0.05405405405405406
1224,3,0,1,0,0,0,-1,7,16,0,0,1,0.02702702702702703
1225,16,1,0,0,0,0,3,3,24,0,0,1,0.02702702702702703
1226,24,0,0,0,0,0,-1,16,16,0,0,1,0.02702702702702703
1227,16,1,0,0,0,0,4,24,13,0,0,1,0.02702702702702703
1228,13,1,0,0,1,0,4,16,18,0,1,1,0.02702702702702703
1229,18,0,0,0,0,0,-1,13,3,0,0,1,0.02702702702702703
1230,3,0,1,0,1,0,-1,18,27,0,0,1,0.02702702702702703
1231,27,0,0,0,0,0,-1,3,22,0,0,1,0.02702702702702703
1232,22,0,1,0,1,0,-1,27,17,0,0,1,0.02702702702702703
1233,17,0,0,0,0,0,-1,22,16,0,0,3,0.08108108108108109
1234,16,1,1,0,0,0,5,17,16,1,0,1,0.02702702702702703
1235,16,1,0,0,0,0,5,16,13,0,0,1,0.02702702702702703
1236,13,1,0,0,0,0,5,16,27,0,0,1,0.02702702702702703
1237,27,0,0,0,0,0,-1,13,13,0,0,1,0.02702702702702703
1238,13,0,0,0,1,0,-1,27,17,0,0,1,0.02702702702702703
1239,17,0,0,0,0,0,-1,13,16,0,0,1,0.02702702702702703
1240,16,1,1,0,0,0,6,17,13,1,0,1,0.02702702702702703
1241,13,1,0,0,0,0,6,16,0,0,0,1,0.02702702702702703
1242,17,0,0,0,0,0,-1,0,9,0,0,1,0.07142857142857142
1243,9,0,1,0,0,0,-1,17,16,0,0,1,0.07142857142857142
1244,16,1,0,0,0,0,0,9,13,0,0,1,0.07142857142857142
1245,13,1,0,0,0,0,0,16,13,0,0,1,0.07142857142857142
1246,13,0,0,0,0,1,-1,13,27,0,0,1,0.07142857142857142
1247,27,0,0,0,0,0,-1,13,3,0,0,1,0.07142857142857142
1248,3,0,0,1,0,0,-1,27,13,0,0,1,0.07142857142857142
1249,13,0,0,0,0,0,-1,3,16,0,0,1,0.07142857142857142
1250,16,1,0,0,1,0,1,13,24,0,0,1,0.07142857142857142
1251,24,0,0,0,0,0,-1,16,20,0,0,1,0.07142857142857142
1252,20,0,1,0,0,0,-1,24,16,0,0,1,0.07142857142857142
1253,16,1,0,0,0,0,2,20,3,0,0,1,0.07142857142857142
1254,3,1,0,0,1,0,2,16,27,0,0,1,0.07142857142857142
1255,27,0,0,0,0,0,-1,3,0,0,0,1,0.07142857142857142
1256,17,0,0,0,0,0,-1,0,13,0,0,1,0.07692307692307693
1257,13,0,1,0,1,0,-1,17,9,1,0,1,0.07692307692307693
1258,9,0,0,0,0,0,-1,13,13,0,0,2,0.15384615384615385
1259,13,0,1,0,1,0,-1,9,9,0,0,1,0.07692307692307693
1260,9,0,0,0,0,0,-1,13,16,0,0,2,0.15384615384615385
1261,16,1,1,0,0,0,0,9,13,0,0,1,0.07692307692307693
1262,13,1,0,0,1,0,0,16,7,0,0,1,0.07692307692307693
1263,7,0,0,0,0,0,-1,13,13,0,0,1,0.07692307692307693
1264,13,0,1,0,0,0,-1,7,27,0,0,1,0.07692307692307693
1265,27,0,0,0,0,0,-1,13,13,0,0,1,0.07692307692307693
1266,13,0,0,0,1,0,-1,27,27,0,0,1,0.07692307692307693
1267,27,0,0,0,0,0,-1,13,27,0,0,1,0.07692307692307693
1268,27,0,1,0,0,0,-1,27,0,0,0,1,0.07692307692307693
1269,1,0,0,0,0,0,-1,0,27,0,0,2,0.045454545454545456
1270,27,0,0,0,0,0,-1,1,13,0,0,1,0.022727272727272728
1271,13,0,0,0,1,0,-1,27,17,0,0,1,0.022727272727272728
1272,17,0,0,0,1,0,-1,13,10,0,0,1,0.022727272727272728
1273,10,0,1,0,0,0,-1,17,13,0,0,1,0.022727272727272728
1274,13,0,1,0,1,0,-1,10,7,0,0,1,0.022727272727272728
1275,7,0,0,0,0,0,-1,13,16,0,0,3,0.06818181818181818
1276,16,1,1,0,0,0,0,7,13,0,0,1,0.022727272727272728
1277,13,1,0,0,0,0,0,16,27,0,0,2,0.045454545454545456
1278,27,0,0,0,1,0,-1,13,24,0,0,1,0.022727272727272728
1279,24,0,0,0,0,0,-1,27,16,0,0,1,0.022727272727272728
1280,16,1,1,0,0,0,1,24,13,0,0,1,0.022727272727272728
1281,13,1,0,0,1,0,1,16,7,0,0,1,0.022727272727272728
1282,7,0,0,0,0,0,-1,13,1,0,0,1,0.022727272727272728
1283,1,0,1,0,0,0,-1,7,13,0,0,2,0.045454545454545456
1284,13,0,0,0,0,0,-1,1,27,0,0,1,0.022727272727272728
1285,27,0,0,0,1,0,-1,13,9,0,0,1,0.022727272727272728
1286,9,0,0,0,0,0,-1,27,13,0,0,1,0.022727272727272728
1287,13,0,1,0,1,0,-1,9,17,0,0,1,0.022727272727272728
1288,17,0,0,0,0,0,-1,13,16,0,0,2,0.045454545454545456
1289,16,1,1,0,0,0,2,17,4,1,0,1,0.022727272727272728
1290,4,1,0,0,0,0,2,16,13,0,0,1,0.022727272727272728
1291,13,1,0,0,0,0,2,4,3,0,0,1,0.022727272727272728
1292,3,0,0,0,0,0,-1,13,27,0,0,1,0.022727272727272728
1293,27,0,0,0,1,0,-1,3,7,0,0,1,0.022727272727272728
1294,7,0,0,0,0,0,-1,27,13,0,0,3,0.06818181818181818
1295,13,0,1,0,1,0,-1,7,14,0,0,1,0.022727272727272728
1296,14,0,0,0,0,0,-1,13,16,0,0,1,0.022727272727272728
1297,16,1,1,0,0,0,3,14,3,0,0,1,0.022727272727272728
1298,3,1,0,0,0,0,3,16,22,0,0,1,0.022727272727272728
1299,22,0,0,0,1,0,-1,3,7,0,0,1,0.022727272727272728
1300,7,0,0,0,0,0,-1,22,13,0,0,1,0.022727272727272728
1301,13,0,1,0,1,0,-1,7,7,0,0,1,0.022727272727272728
1302,7,0,0,0,1,1,-1,13,27,0,0,3,0.06818181818181818
1303,27,0,1,0,1,0,-1,7,17,0,0,1,0.022727272727272728
1304,17,0,1,1,0,0,-1,27,13,1,0,2,0.045454545454545456
1305,13,1,1,0,0,0,0,17,13,1,0,2,0.045454545454545456
1306,13,0,0,0,1,1,-1,13,27,0,0,1,0.022727272727272728
1307,27,0,0,0,0,0,-1,13,22,1,0,1,0.022727272727272728
1308,22,0,1,1,0,0,-1,27,13,0,0,1,0.022727272727272728
1309,13,0,0,0,0,0,-1,22,22,0,0,1,0.022727272727272728
1310,22,0,0,0,0,0,-1,13,14,0,0,1,0.022727272727272728
1311,14,0,0,0,0,0,-1,22,22,0,0,1,0.022727272727272728
1312,22,0,0,0,0,0,-1,14,0,0,0,1,0.022727272727272728
1313,1,0,0,0,0,0,-1,0,3,0,0,1,0.016666666666666666
1314,3,0,1,0,1,0,-1,1,17,0,0,1,0.016666666666666666
1315,17,0,0,0,1,0,-1,3,20,0,0,1,0.016666666666666666
1316,20,0,1,0,1,0,-1,17,7,1,0,2,0.03333333333333333
1317,7,0,1,0,0,0,-1,20,13,1,0,2,0.03333333333333333
1318,13,0,1,0,0,0,-1,7,27,0,0,1,0.016666666666666666
1319,27,0,0,0,0,0,-1,13,27,0,0,1,0.016666666666666666
1320,27,0,0,0,0,0,-1,27,1,0,0,1,0.016666666666666666
1321,1,0,0,0,0,0,-1,27,16,0,0,1,0.016666666666666666
1322,16,1,0,0,0,0,0,1,13,0,0,1,0.016666666666666666
1323,13,1,0,0,0,0,0,16,14,0,0,1,0.016666666666666666
1324,14,0,0,0,0,0,-1,13,16,0,0,5,0.08333333333333333
1325,16,1,0,0,1,0,1,14,3,0,0,1,0.016666666666666666
1326,3,1,0,0,0,1,1,16,27,0,0,1,0.016666666666666666
1327,27,0,1,0,1,0,-1,3,3,0,0,1,0.016666666666666666
1328,3,0,0,1,0,0,-1,27,27,0,0,1,0.016666666666666666
1329,27,0,1,0,1,0,-1,3,7,0,0,1,0.016666666666666666
1330,7,0,0,0,1,0,-1,27,17,0,0,2,0.03333333333333333
1331,17,0,1,0,0,0,-1,7,16,0,0,1,0.016666666666666666
1332,16,1,1,0,0,0,2,17,3,0,0,1,0.016666666666666666
1333,3,1,0,0,0,0,2,16,27,0,0,1,0.016666666666666666
1334,27,0,0,0,1,0,-1,3,7,0,0,1,0.016666666666666666
1335,7,0,0,0,1,0,-1,27,17,0,0,2,0.03333333333333333
1336,17,0,1,0,0,0,-1,7,14,0,0,1,0.016666666666666666
1337,14,0,1,0,0,0,-1,17,3,0,0,2,0.03333333333333333
1338,3,0,0,0,0,0,-1,14,16,0,0,2,0.03333333333333333
1339,16,1,0,0,0,0,3,3,13,0,0,1,0.016666666666666666
1340,13,1,0,0,0,0,3,16,16,0,0,1,0.016666666666666666
1341,16,1,0,0,1,0,4,13,3,0,0,2,0.03333333333333333
1342,3,1,0,0,1,1,4,16,18,0,0,1,0.016666666666666666
1343,18,0,1,0,0,0,-1,3,27,0,0,2,0.03333333333333333
1344,27,0,1,1,0,0,-1,18,14,0,0,1,0.016666666666666666
1345,14,0,0,0,0,0,-1,27,13,0,0,5,0.08333333333333333
1346,13,0,0,0,0,0,-1,14,13,0,0,3,0.05
1347,13,0,0,0,1,0,-1,13,9,0,0,1,0.016666666666666666
1348,9,0,0,0,0,0,-1,13,13,0,0,2,0.03333333333333333
1349,13,0,1,0,1,1,4,9,18,1,0,2,0.03333333333333333
1350,18,0,0,0,0,0,-1,13,17,0,0,2,0.03333333333333333
1351,17,0,1,1,0,0,-1,18,27,0,0,1,0.016666666666666666
1352,27,0,0,0,0,0,-1,17,14,0,0,1,0.016666666666666666
1353,14,0,0,0,0,0,-1,27,13,0,0,5,0.08333333333333333
1354,13,0,0,0,1,0,-1,14,7,0,0,3,0.05
1355,7,0,0,0,0,0,-1,13,13,0,0,2,0.03333333333333333
1356,13,0,1,0,1,0,-1,7,7,0,0,1,0.016666666666666666
1357,7,0,0,0,0,0,-1,13,14,0,0,2,0.03333333333333333
1358,14,0,1,0,0,0,-1,7,13,0,0,5,0.08333333333333333
1359,13,0,0,0,1,0,-1,14,7,0,0,3,0.05
1360,7,0,0,0,0,0,-1,13,13,0,0,2,0.03333333333333333
1361,13,0,1,0,1,0,-1,7,1,0,0,1,0.016666666666666666
1362,1,0,0,0,1,1,-1,13,17,0,0,1,0.016666666666666666
1363,17,0,1,0,0,0,-1,1,16,0,0,1,0.016666666666666666
1364,16,1,1,1,0,0,5,17,14,0,0,1,0.016666666666666666
1365,14,0,0,0,0,0,-1,16,13,0,0,5,0.08333333333333333
1366,13,0,0,0,0,0,-1,14,3,0,0,1,0.016666666666666666
1367,3,0,0,0,0,0,-1,13,27,0,0,1,0.016666666666666666
1368,27,0,0,0,0,0,-1,3,16,0,0,1,0.016666666666666666
1369,16,1,0,0,0,0,6,27,3,0,0,1,0.016666666666666666
1370,3,1,0,0,1,0,6,16,13,0,0,1,0.016666666666666666
1371,13,1,0,0,0,0,6,3,27,0,0,1,0.016666666666666666
1372,27,0,1,0,0,0,-1,13,0,0,0,1,0.016666666666666666
1373,22,0,0,0,1,1,-1,0,17,0,0,3,0.04411764705882353
1374,17,0,0,0,0,0,-1,22,16,0,0,1,0.014705882352941176
1375,16,1,1,1,0,0,0,17,16,0,0,1,0.014705882352941176
1376,16,1,0,0,0,0,0,16,13,0,0,1,0.014705882352941176
1377,13,1,0,0,1,0,0,16,7,0,0,1,0.014705882352941176
1378,7,0,0,0,0,0,-1,13,16,0,0,2,0.029411764705882353
1379,16,1,1,0,0,0,1,7,3,0,0,2,0.029411764705882353
1380,3,1,0,0,0,0,1,16,7,0,0,1,0.014705882352941176
1381,7,0,0,0,0,0,-1,3,13,0,0,1,0.014705882352941176
1382,13,0,0,0,1,0,-1,7,7,0,0,1,0.014705882352941176
1383,7,0,0,0,0,1,-1,13,16,0,0,2,0.029411764705882353
1384,16,1,1,0,0,0,2,7,13,0,0,1,0.014705882352941176
1385,13,1,0,1,1,0,2,16,18,0,1,1,0.014705882352941176
1386,18,0,0,0,1,0,-1,13,17,0,0,2,0.029411764705882353
1387,17,0,1,0,0,0,-1,18,13,0,0,2,0.029411764705882353
1388,13,0,1,0,0,0,-1,17,27,1,0,1,0.014705882352941176
1389,27,0,0,0,0,0,-1,13,13,0,0,1,0.014705882352941176
1390,13,0,0,0,0,0,-1,27,27,0,0,2,0.029411764705882353
1391,27,0,0,0,0,0,-1,13,22,0,0,1,0.014705882352941176
1392,22,0,0,0,0,0,-1,27,16,0,0,2,0.029411764705882353
1393,16,1,0,0,0,0,3,22,13,0,0,1,0.014705882352941176
1394,13,1,0,0,0,1,3,16,13,0,0,1,0.014705882352941176
1395,13,0,0,0,0,0,-1,13,27,0,0,1,0.014705882352941176
1396,27,0,0,1,0,0,-1,13,22,0,0,1,0.014705882352941176
1397,22,0,0,0,0,0,-1,27,22,0,0,3,0.04411764705882353
1398,22,0,0,0,1,0,-1,22,17,0,0,3,0.04411764705882353
1399,17,0,0,0,0,0,-1,22,16,0,0,2,0.029411764705882353
1400,16,1,1,0,0,0,4,17,13,1,0,1,0.014705882352941176
1401,13,1,0,0,0,0,4,16,22,0,0,1,0.014705882352941176
1402,22,0,0,0,0,0,-1,13,22,0,0,3,0.04411764705882353
1403,22,0,0,0,0,0,-1,22,13,0,0,3,0.04411764705882353
1404,13,0,0,0,0,0,-1,22,27,0,0,2,0.029411764705882353
1405,27,0,0,0,0,0,-1,13,22,0,0,1,0.014705882352941176
1406,22,0,0,0,0,0,-1,27,13,0,0,1,0.014705882352941176
1407,13,0,0,0,0,0,1,22,1,0,0,2,0.029411764705882353
1408,1,0,0,0,1,0,-1,13,7,0,0,1,0.014705882352941176
1409,7,0,0,0,1,0,-1,1,9,0,0,1,0.014705882352941176
1410,9,0,1,0,0,0,-1,7,13,0,0,2,0.029411764705882353
1411,13,0,1,0,0,0,-1,9,16,1,0,1,0.014705882352941176
1412,16,1,0,0,0,0,5,13,3,0,0,1,0.014705882352941176
1413,3,1,0,0,0,0,5,16,22,0,0,1,0.014705882352941176
1414,22,0,0,0,1,0,-1,3,1,0,0,2,0.029411764705882353
1415,1,0,0,0,0,0,-1,22,27,0,0,1,0.014705882352941176
1416,27,0,1,0,0,0,-1,1,13,0,0,1,0.014705882352941176
1417,13,0,0,0,1,0,-1,27,18,0,1,1,0.014705882352941176
1418,18,0,0,0,1,0,-1,13,7,0,0,2,0.029411764705882353
1419,7,0,1,0,0,0,-1,18,4,0,0,1,0.014705882352941176
1420,4,0,1,0,0,0,-1,7,20,0,0,1,0.014705882352941176
1421,20,0,0,0,0,0,-1,4,13,0,0,1,0.014705882352941176
1422,13,0,0,0,0,0,-1,20,27,0,0,1,0.014705882352941176
1423,27,0,0,0,0,0,-1,13,22,0,0,1,0.014705882352941176
1424,22,0,0,0,0,0,-1,27,13,0,0,2,0.029411764705882353
1425,13,0,0,0,1,0,-1,22,17,0,0,1,0.014705882352941176
1426,17,0,0,0,1,0,-1,13,20,0,0,1,0.014705882352941176
1427,20,0,1,0,0,0,-1,17,3,0,0,2,0.029411764705882353
1428,3,0,1,0,1,0,-1,20,27,1,0,1,0.014705882352941176
1429,27,0,0,0,0,0,-1,3,22,0,0,1,0.014705882352941176
1430,22,0,1,0,0,0,-1,27,25,0,0,2,0.029411764705882353
1431,25,0,0,0,0,0,-1,22,25,0,0,2,0.029411764705882353
1432,25,0,0,0,0,0,-1,25,22,0,0,2,0.029411764705882353
1433,22,0,0,0,0,0,-1,25,14,0,0,2,0.029411764705882353
1434,14,0,0,0,0,0,-1,22,25,0,0,2,0.029411764705882353
1435,25,0,0,0,0,0,-1,14,25,0,0,2,0.029411764705882353
1436,25,0,0,0,0,0,-1,25,22,0,0,2,0.029411764705882353
1437,22,0,0,0,0,0,-1,25,14,0,0,2,0.029411764705882353
1438,14,0,0,0,0,0,-1,22,22,0,0,2,0.029411764705882353
1439,22,0,0,0,0,0,-1,14,22,0,0,1,0.014705882352941176
1440,22,0,0,0,0,0,-1,22,0,0,0,3,0.04411764705882353
1441,13,0,0,0,0,0,-1,0,3,0,0,1,0.025
1442,3,0,0,0,1,0,-1,13,7,0,0,1,0.025
1443,7,0,0,0,0,0,-1,3,16,0,0,1,0.025
1444,16,1,1,0,0,0,0,7,13,0,0,1,0.025
1445,13,1,0,0,0,0,0,16,13,0,0,1,0.025
1446,13,0,0,0,1,0,-1,13,27,0,0,1,0.025
1447,27,0,0,0,0,0,-1,13,13,0,0,1,0.025
1448,13,0,1,0,0,0,-1,27,14,0,0,1,0.025
1449,14,0,0,0,0,0,-1,13,27,0,0,1,0.025
1450,27,0,0,0,0,0,-1,14,22,0,0,2,0.05
1451,22,0,0,0,1,0,-1,27,7,0,0,2,0.05
1452,7,0,0,0,0,0,-1,22,16,0,0,1,0.025
1453,16,1,1,0,0,0,1,7,16,0,0,1,0.025
1454,16,1,0,0,0,0,1,16,13,0,0,1,0.025
1455,13,1,0,0,1,0,1,16,7,0,0,1,0.025
1456,7,0,0,0,0,0,-1,13,13,0,0,1,0.025
1457,13,0,1,0,1,0,-1,7,2,0,0,1,0.025
1458,2,0,0,0,1,0,-1,13,14,0,0,1,0.025
1459,14,0,1,0,0,0,-1,2,16,0,0,1,0.025
1460,16,1,1,0,0,0,2,14,3,0,0,1,0.025
1461,3,1,0,0,0,0,2,16,7,0,0,1,0.025
1462,7,0,0,0,0,0,-1,3,13,0,0,2,0.05
1463,13,0,0,0,0,0,-1,7,27,0,0,2,0.05
1464,27,0,0,0,0,0,-1,13,3,0,0,1,0.025
1465,3,0,0,0,1,1,-1,27,27,0,0,1,0.025
1466,27,0,0,0,0,0,-1,3,22,0,0,1,0.025
1467,22,0,1,1,0,0,-1,27,13,0,0,1,0.025
1468,13,0,0,0,0,0,-1,22,16,0,0,1,0.025
1469,16,1,0,0,0,0,3,13,4,0,0,1,0.025
1470,4,1,0,0,0,0,3,16,13,0,0,1,0.025
1471,13,1,0,0,1,1,3,4,17,0,0,1,0.025
1472,17,0,0,0,0,1,-1,13,16,0,0,1,0.025
1473,16,1,1,1,0,0,4,17,13,0,0,1,0.025
1474,13,1,0,1,0,0,4,16,27,0,0,1,0.025
1475,27,0,0,0,0,0,-1,13,22,0,0,2,0.05
1476,22,0,0,0,0,0,-1,27,25,0,0,2,0.05
1477,25,0,0,0,0,0,-1,22,22,0,0,1,0.025
1478,22,0,0,0,0,0,-1,25,14,0,0,1,0.025
1479,14,0,0,0,0,0,-1,22,22,0,0,1,0.025
1480,22,0,0,0,0,0,-1,14,0,0,0,1,0.025
1481,1,0,0,0,1,0,-1,0,14,0,0,1,0.029411764705882353
1482,14,0,1,0,1,0,-1,1,17,0,0,1,0.029411764705882353
1483,17,0,1,0,0,0,-1,14,16,0,0,1,0.029411764705882353
1484,16,1,1,0,0,0,0,17,3,0,0,1,0.029411764705882353
1485,3,1,0,0,0,0,0,16,16,0,0,1,0.029411764705882353
1486,16,1,0,0,0,0,1,3,16,0,0,1,0.029411764705882353
1487,16,1,0,0,0,0,1,16,3,0,0,1,0.029411764705882353
1488,3,1,0,0,1,0,1,16,7,0,0,1,0.029411764705882353
1489,7,0,0,0,0,0,-1,3,16,0,0,2,0.058823529411764705
1490,16,1,1,0,0,0,2,7,13,0,0,1,0.029411764705882353
1491,13,1,0,0,1,1,2,16,17,0,0,1,0.029411764705882353
1492,17,0,0,0,0,1,-1,13,16,0,0,1,0.029411764705882353
1493,16,1,1,1,0,0,3,17,13,0,0,1,0.029411764705882353
1494,13,1,0,1,0,0,3,16,16,0,0,1,0.029411764705882353
1495,16,1,0,0,0,0,4,13,13,0,0,1,0.029411764705882353
1496,13,1,0,0,0,1,4,16,13,0,0,1,0.029411764705882353
1497,13,0,0,0,1,1,-1,13,27,0,0,1,0.029411764705882353
1498,27,0,0,1,1,0,-1,13,7,0,0,1,0.029411764705882353
1499,7,0,1,1,1,1,-1,27,27,0,0,3,0.08823529411764706
1500,27,0,1,0,0,0,-1,7,22,0,0,1,0.029411764705882353
1501,22,0,1,1,0,0,-1,27,1,0,0,1,0.029411764705882353
1502,1,0,0,0,0,0,-1,22,13,0,0,1,0.029411764705882353
1503,13,0,0,0,1,0,-1,1,7,0,0,1,0.029411764705882353
1504,7,0,0,0,0,0,-1,13,27,0,0,3,0.08823529411764706
1505,27,0,1,0,0,0,-1,7,13,0,0,2,0.058823529411764705
1506,13,0,0,0,1,0,-1,27,7,0,0,1,0.029411764705882353
1507,7,0,0,0,0,0,-1,13,16,0,0,3,0.08823529411764706
1508,16,1,1,0,0,0,5,7,9,0,0,1,0.029411764705882353
1509,9,0,0,0,0,0,-1,16,13,0,0,1,0.029411764705882353
1510,13,0,0,0,1,0,-1,9,7,0,0,1,0.029411764705882353
1511,7,0,0,0,0,0,-1,13,13,0,0,2,0.058823529411764705
1512,13,0,1,0,1,0,-1,7,27,0,0,1,0.029411764705882353
1513,27,0,0,0,0,0,-1,13,27,0,0,1,0.029411764705882353
1514,27,0,1,0,0,0,-1,27,0,0,0,2,0.058823529411764705
1515,13,0,0,0,1,0,-1,0,7,0,0,1,0.0625
1516,7,0,0,0,0,0,-1,13,16,0,0,1,0.0625
1517,16,1,1,0,0,0,0,7,16,0,0,1,0.0625
1518,16,1,0,0,0,0,0,16,16,0,0,1,0.0625
1519,16,1,0,0,0,1,0,16,16,0,0,1,0.0625
1520,16,1,0,0,0,0,0,16,3,0,0,1,0.0625
1521,3,1,0,1,0,0,0,16,16,0,0,1,0.0625
1522,16,1,0,0,0,0,1,3,13,0,0,1,0.0625
1523,13,1,0,0,1,0,1,16,7,0,0,1,0.0625
1524,7,0,0,0,0,0,-1,13,16,0,0,1,0.0625
1525,16,1,1,0,0,0,2,7,3,0,0,1,0.0625
1526,3,1,0,0,1,1,2,16,13,0,0,1,0.0625
